date,lat,long,district
2022-11-13,30.68699655550712,75.92759649143707,Ludhiana
2022-11-13,30.39527943839299,75.69985125953728,Sangrur
2022-11-13,30.825267096566996,76.0465324721794,Ludhiana
2022-11-13,30.45766980448098,75.7874032716215,Sangrur
2022-11-13,30.62123373719815,75.92495038533154,Ludhiana
2022-11-13,30.678565424954687,75.9993925672221,Ludhiana
2022-11-13,30.39527943839299,75.77804803124423,Sangrur
2022-11-13,30.253636445112136,75.66855087497594,Barnala
2022-11-13,30.313444777468447,75.7290350984696,Sangrur
2022-11-13,30.03779950296988,75.51292992233194,Mansa
2022-11-13,30.629664867750584,75.98055568166465,Ludhiana
2022-11-13,30.213167018460464,75.65692182161007,Sangrur
2022-11-13,30.12953931811608,75.59011809936578,Mansa
2022-11-13,30.358783303151075,75.77390669803255,Sangrur
2022-11-13,30.59594034554086,75.97368756837304,Ludhiana
2022-11-13,30.270498706216998,75.72059400408251,Sangrur
2022-11-13,30.054661764074748,75.56474894370545,Mansa
2022-11-13,29.938883764522544,75.47962200758082,Mansa
2022-11-13,29.799492617541382,75.364718619661,Mansa
2022-11-13,30.45429735226,75.89236589710809,Sangrur
2022-11-13,30.02475343779928,75.55239789826017,Mansa
2022-11-13,29.870863118031743,75.45236000839506,Mansa
2022-11-13,29.79666916917034,75.40606346696636,Mansa
2022-11-13,30.89608859320743,76.27761390494082,Ludhiana
2022-11-13,30.52006017056897,75.99064544971513,Sangrur
2022-11-13,29.93325348411973,75.53386933578088,Mansa
2022-11-13,30.054661764074748,75.66994959162051,Sangrur
2022-11-13,30.587509214988422,76.10223461764646,Ludhiana
2022-11-13,30.670134294402256,76.2260539686999,Fatehgarh Sahib
2022-11-13,30.343006428967904,75.9974128982112,Patiala
2022-11-13,30.76179153545741,76.35010169231822,Fatehgarh Sahib
2022-11-13,30.40708302116639,76.08634682627691,Patiala
2022-11-13,29.89615650968903,75.70296445363509,Mansa
2022-11-13,29.75451351640818,75.62099963400625,Mansa
2022-11-13,29.77306200362353,75.63888608082328,
2022-11-13,29.8877253791366,75.78408119059807,Sangrur
2022-11-13,30.329516620084014,76.16081349605328,Patiala
2022-11-13,29.821202105915063,75.80882354765676,Sangrur
2022-11-13,30.482258823206053,76.35299547015194,Fatehgarh Sahib
2022-11-13,29.900550197441707,75.97933434589709,Sangrur
2022-11-13,29.82364878693812,75.98423498890281,Sangrur
2022-11-13,29.817950505599235,75.98995632533484,Sangrur
2022-11-13,29.870863118031743,76.09795417490578,Patiala
2022-11-13,30.167638913477333,76.37967999447629,Patiala
2022-11-14,29.80018824974874,75.43431513349957,Mansa
2022-11-14,29.904587640241463,75.68019219017094,Mansa
2022-11-14,30.450924900039038,76.1792327336358,Patiala
2022-11-14,30.562215823331133,76.38200472528963,Fatehgarh Sahib
2022-11-15,30.885932913223808,74.39049306127657,Firozpur
2022-11-15,31.0596525259246,74.85731937115716,Firozpur
2022-11-15,30.982086124842223,74.82393781553714,Firozpur
2022-11-15,30.083327607953013,74.57525216039737,Sri Muktsar Sahib
2022-11-15,30.4795907439173,75.4718398365393,Barnala
2022-11-15,29.96697800632946,75.18460669912332,Mansa
2022-11-15,29.961919327998004,75.2780967696087,Mansa
2022-11-15,29.667536885741487,75.17215500502462,Mansa
2022-11-15,30.72915220826928,75.98432396448278,Ludhiana
2022-11-15,30.316401528113563,75.70547225673411,Sangrur
2022-11-15,30.01250611131259,75.5267712940738,Mansa
2022-11-15,29.68997175838612,75.28637926228915,Mansa
2022-11-15,29.568466568884517,75.28289257323796,Mansa
2022-11-15,30.44586622170758,76.10290960586809,Patiala
2022-11-15,30.53354997945286,76.40252401486654,Fatehgarh Sahib
2022-11-15,30.587509214988422,76.7349222497497,Sahibzada Ajit Singh Nag*
2022-11-16,31.27127390279064,74.52621137739393,Tarn Taran
2022-11-16,31.36317322581214,74.63390386760506,Tarn Taran
2022-11-16,30.46104225670195,73.94138212742153,Fazilka
2022-11-16,30.488168502827165,73.98623188052619,Fazilka
2022-11-16,30.490951479429363,74.02260757708409,Fazilka
2022-11-16,30.601780445728405,74.10792520762266,Fazilka
2022-11-16,30.36998604673569,73.94278772708537,Fazilka
2022-11-16,30.60943015442475,74.13475632332771,Fazilka
2022-11-16,30.516277555240052,74.06832301918153,Fazilka
2022-11-16,30.53853690348176,74.10845162042935,Fazilka
2022-11-16,30.62629241552961,74.18490158746658,Fazilka
2022-11-16,31.2704307897354,74.69656459614008,Tarn Taran
2022-11-16,30.841582473527914,74.3611183948766,Firozpur
2022-11-16,30.65833071162885,74.22516131063861,Fazilka
2022-11-16,30.491394326690703,74.09163179770466,Fazilka
2022-11-16,31.47615037521473,74.87016621377539,Tarn Taran
2022-11-16,30.94667537652202,74.46785580937133,Firozpur
2022-11-16,30.41214169949785,74.05095673233615,Fazilka
2022-11-16,30.5284913011214,74.14926980710348,Fazilka
2022-11-16,31.36317322581214,74.80570871939192,Tarn Taran
2022-11-16,30.62123373719815,74.2260922117958,Fazilka
2022-11-16,31.22490268475226,74.71971527073109,Tarn Taran
2022-11-16,30.6161750588667,74.2555229201132,Fazilka
2022-11-16,30.56727450166259,74.20827279904879,Fazilka
2022-11-16,30.41495207634865,74.10588238755928,Fazilka
2022-11-16,30.28736096732186,73.99564520804572,Fazilka
2022-11-16,30.6161750588667,74.27511656952521,Fazilka
2022-11-16,30.579078084436,74.25647713843556,Fazilka
2022-11-16,30.50803175764751,74.21586518365959,Fazilka
2022-11-16,30.4795907439173,74.18047704422247,Fazilka
2022-11-16,30.42394528227125,74.14791119224644,Fazilka
2022-11-16,30.270498706216998,74.02198014629478,Fazilka
2022-11-16,30.24183286233873,74.00038025799586,Fazilka
2022-11-16,30.7881701221363,74.42726174758685,Firozpur
2022-11-16,30.653946523741592,74.32356491851198,Firozpur
2022-11-16,30.587509214988422,74.30211098327214,Fazilka
2022-11-16,30.55378469277869,74.27628118494167,Fazilka
2022-11-16,30.511629040016537,74.2538416111688,Fazilka
2022-11-16,30.89608859320743,74.55424790440179,Firozpur
2022-11-16,30.72814047260299,74.42127853532642,Firozpur
2022-11-16,30.24857776678067,74.05425963337004,Fazilka
2022-11-16,30.799973704909707,74.48351482068874,Firozpur
2022-11-16,30.587509214988422,74.31974005042053,Fazilka
2022-11-16,30.434062638934165,74.20840599364762,Fazilka
2022-11-16,30.592567893319885,74.34320808538271,Fazilka
2022-11-16,30.40371056894542,74.19119354813627,Fazilka
2022-11-16,30.653272033297394,74.399647723191,Firozpur
2022-11-16,30.55884337111016,74.31735879033485,Fazilka
2022-11-16,30.98714480317369,74.65874788055646,Firozpur
2022-11-16,30.56493554286417,74.33655464468688,Fazilka
2022-11-16,30.43743509115514,74.24030881410769,Fazilka
2022-11-16,30.59594034554086,74.36538497731586,Fazilka
2022-11-16,30.59594034554086,74.38497453384517,Fazilka
2022-11-16,30.496453005022165,74.29509309064761,Fazilka
2022-11-16,30.653272033297394,74.42316911978165,Firozpur
2022-11-16,30.454074011053315,74.31259767923554,Fazilka
2022-11-16,30.54535356222626,74.35989553632838,Fazilka
2022-11-16,31.093166269870515,74.79830160736427,Firozpur
2022-11-16,30.89608859320743,74.64660617352989,Firozpur
2022-11-16,30.584474007989545,74.40908130559637,Sri Muktsar Sahib
2022-11-16,30.82020841823554,74.59148876062586,Firozpur
2022-11-16,30.592567893319885,74.42548135948371,Sri Muktsar Sahib
2022-11-16,30.560108040693024,74.39322971966119,Sri Muktsar Sahib
2022-11-16,30.31602681120013,74.22043014350731,Fazilka
2022-11-16,30.496453005022165,74.36750021663252,Fazilka
2022-11-16,30.31602681120013,74.23410349739869,Fazilka
2022-11-16,31.029300455935843,74.7901621445542,Firozpur
2022-11-16,30.64960449150708,74.49066255601213,Sri Muktsar Sahib
2022-11-16,31.078201013139957,74.8482957022996,Firozpur
2022-11-16,30.57064695388356,74.4536999702884,Sri Muktsar Sahib
2022-11-16,30.853932940445265,74.68252319891334,Firozpur
2022-11-16,30.80503238324117,74.64449191565431,Faridkot
2022-11-16,30.321085489531587,74.27309826211962,Fazilka
2022-11-16,30.30422322842672,74.26422588201045,Fazilka
2022-11-16,31.078201013139957,74.86601511964415,Firozpur
2022-11-16,30.69579425695313,74.55816501988335,Faridkot
2022-11-16,30.57064695388356,74.47132597192602,Sri Muktsar Sahib
2022-11-16,30.853932940445265,74.70216525194317,Firozpur
2022-11-16,30.53692243167384,74.45720132744856,Sri Muktsar Sahib
2022-11-16,30.45766980448098,74.39069793244576,Sri Muktsar Sahib
2022-11-16,30.417200377829307,74.36960758647221,Sri Muktsar Sahib
2022-11-16,30.34637888118888,74.31182586923947,Fazilka
2022-11-16,30.57064695388356,74.50070264132201,Sri Muktsar Sahib
2022-11-16,30.82863954878797,74.71978715934856,Firozpur
2022-11-16,30.41214169949785,74.38921617947877,Sri Muktsar Sahib
2022-11-16,30.257008897333108,74.28120990345782,Sri Muktsar Sahib
2022-11-16,30.187873626803167,74.2348673834749,Fazilka
2022-11-16,30.488021874469737,74.47063609313197,Sri Muktsar Sahib
2022-11-16,30.929813115417154,74.8183866341765,Firozpur
